Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Unit_Price,Quantity,Payment_Method,City,State,Store_Type,Salesperson_ID,Total_Sale
TRX-27888,2023-06-22,CUST-8606,Laticínios,Leite Integral,7.76,18,Cartão de Débito,Fortaleza,MG,Loja de Conveniência,EMP-940,139.68
TRX-31150,2016-03-27,CUST-1295,Carnes,Coca-Cola,18.55,4,Boleto,Salvador,MG,Supermercado,EMP-787,74.2
TRX-11469,2024-11-09,CUST-3514,Laticínios,Queijo Mussarela,18.62,2,Boleto,Curitiba,CE,Supermercado,EMP-956,37.24
TRX-78534,2022-11-22,CUST-2684,Laticínios,Arroz Branco,31.52,2,Boleto,São Paulo,SP,Loja de Conveniência,EMP-885,63.04
TRX-42728,2015-06-08,CUST-4276,Bebidas,Coca-Cola,42.75,1,Dinheiro,Curitiba,RJ,Minimercado,EMP-198,42.75
TRX-97046,2024-03-24,CUST-3736,Bebidas,Leite Integral,51.74,11,Dinheiro,Manaus,PR,Minimercado,EMP-654,569.14
TRX-66083,2018-02-08,CUST-4502,Bebidas,Queijo Mussarela,33.01,1,Pix,Recife,SP,Loja de Conveniência,EMP-317,33.01
TRX-38848,2019-02-22,CUST-5562,Grãos,Filé de Frango,37.53,3,Cartão de Débito,Salvador,RS,Loja de Conveniência,EMP-204,112.59
TRX-80278,2023-10-06,CUST-5127,Bebidas,Filé de Frango,33.11,13,Cartão de Débito,Recife,MG,Hipermercado,EMP-971,430.43
TRX-73193,2022-02-11,CUST-1289,Carnes,Filé de Frango,45.44,17,Cartão de Débito,Manaus,DF,Supermercado,EMP-338,772.48
TRX-90786,2012-02-10,CUST-4873,Grãos,Leite Integral,75.97,20,Cartão de Crédito,São Paulo,MG,Hipermercado,EMP-610,1519.4
TRX-36478,2016-03-13,CUST-4348,Grãos,Coca-Cola,24.57,20,Pix,Recife,MG,Hipermercado,EMP-425,491.4
TRX-15191,2022-09-26,CUST-7797,Grãos,Chocolate,29.56,1,Cartão de Débito,Recife,PE,Minimercado,EMP-310,29.56
TRX-17087,2020-11-08,CUST-4644,Carnes,Chocolate,38.77,11,Cartão de Débito,Fortaleza,SP,Supermercado,EMP-990,426.47
TRX-19173,2019-04-02,CUST-3318,Snacks,Batata Chips,10.08,19,Boleto,Curitiba,PR,Supermercado,EMP-536,191.52
TRX-71220,2023-05-06,CUST-4236,Snacks,Leite Integral,18.47,8,Dinheiro,Porto Alegre,DF,Loja de Conveniência,EMP-750,147.76
TRX-45633,2015-08-03,CUST-6891,Laticínios,Leite Integral,17.61,15,Pix,Manaus,DF,Loja de Conveniência,EMP-878,264.15
TRX-73176,2014-01-25,CUST-7249,Laticínios,Chocolate,9.24,10,Boleto,Manaus,MG,Minimercado,EMP-363,92.4
TRX-70771,2018-05-15,CUST-5640,Laticínios,Filé de Frango,61.0,3,Dinheiro,Belo Horizonte,CE,Minimercado,EMP-258,183.0
TRX-10547,2015-01-28,CUST-9203,Grãos,Arroz Branco,38.05,13,Pix,Salvador,PE,Loja de Conveniência,EMP-601,494.65
TRX-94023,2016-10-03,CUST-7697,Bebidas,Coca-Cola,39.1,19,Cartão de Débito,Curitiba,BA,Hipermercado,EMP-889,742.9
TRX-55688,2024-09-23,CUST-9005,Grãos,Arroz Branco,37.45,2,Pix,Salvador,PR,Minimercado,EMP-589,74.9
TRX-57371,2012-11-23,CUST-1462,Grãos,Arroz Branco,64.89,9,Boleto,Fortaleza,MG,Hipermercado,EMP-353,584.01
TRX-85804,2021-11-27,CUST-3644,Bebidas,Coca-Cola,77.33,13,Pix,Brasília,RJ,Minimercado,EMP-997,1005.29
TRX-31734,2018-07-09,CUST-5951,Carnes,Filé de Frango,66.19,13,Boleto,Porto Alegre,BA,Supermercado,EMP-211,860.47
TRX-85053,2022-06-27,CUST-3338,Frios,Arroz Branco,21.74,13,Dinheiro,São Paulo,MG,Loja de Conveniência,EMP-101,282.62
TRX-19154,2013-12-14,CUST-9600,Laticínios,Arroz Branco,29.55,14,Cartão de Débito,Belo Horizonte,PE,Minimercado,EMP-820,413.7
TRX-35954,2014-08-06,CUST-9234,Bebidas,Leite Integral,57.14,7,Cartão de Débito,Curitiba,SP,Minimercado,EMP-928,399.98
TRX-35150,2024-05-28,CUST-7697,Laticínios,Arroz Branco,91.38,4,Cartão de Débito,Rio de Janeiro,RS,Supermercado,EMP-486,365.52
TRX-46275,2013-02-11,CUST-1486,Carnes,Batata Chips,48.31,4,Cartão de Crédito,São Paulo,RS,Supermercado,EMP-781,193.24
TRX-15486,2021-02-07,CUST-9557,Doces,Coca-Cola,38.19,17,Dinheiro,Fortaleza,CE,Hipermercado,EMP-718,649.23
TRX-54112,2018-06-22,CUST-6620,Frios,Chocolate,24.72,12,Pix,Salvador,DF,Supermercado,EMP-464,296.64
TRX-23130,2017-01-15,CUST-7583,Grãos,Chocolate,88.91,5,Cartão de Crédito,Brasília,RJ,Hipermercado,EMP-816,444.54999999999995
TRX-42576,2024-06-15,CUST-8785,Carnes,Leite Integral,66.36,1,Dinheiro,São Paulo,PE,Supermercado,EMP-926,66.36
TRX-52667,2023-11-15,CUST-4826,Carnes,Leite Integral,40.62,20,Cartão de Crédito,Recife,BA,Loja de Conveniência,EMP-774,812.4
TRX-23166,2023-12-13,CUST-5814,Carnes,Batata Chips,71.48,17,Boleto,Manaus,SP,Minimercado,EMP-609,1215.16
TRX-21415,2024-05-27,CUST-9990,Doces,Leite Integral,17.64,15,Cartão de Crédito,Fortaleza,AM,Minimercado,EMP-349,264.6
TRX-32338,2015-11-23,CUST-2465,Bebidas,Leite Integral,99.34,1,Cartão de Débito,Recife,BA,Hipermercado,EMP-325,99.34
TRX-43767,2023-11-16,CUST-3016,Grãos,Batata Chips,92.35,16,Cartão de Crédito,Recife,PR,Supermercado,EMP-759,1477.6
TRX-59415,2017-12-24,CUST-7252,Grãos,Arroz Branco,78.72,14,Cartão de Débito,Curitiba,RS,Supermercado,EMP-397,1102.08
TRX-24599,2013-02-11,CUST-4082,Grãos,Coca-Cola,57.71,5,Dinheiro,Salvador,DF,Supermercado,EMP-418,288.55
TRX-87340,2012-09-07,CUST-7359,Laticínios,Queijo Mussarela,77.36,5,Boleto,Brasília,DF,Minimercado,EMP-209,386.8
TRX-11204,2018-09-28,CUST-8546,Frios,Batata Chips,81.8,10,Cartão de Débito,Fortaleza,CE,Minimercado,EMP-715,818.0
TRX-29119,2016-12-22,CUST-1562,Carnes,Queijo Mussarela,31.58,4,Dinheiro,Brasília,CE,Minimercado,EMP-606,126.32
TRX-59375,2016-01-26,CUST-6458,Snacks,Chocolate,71.96,8,Cartão de Crédito,Belo Horizonte,CE,Loja de Conveniência,EMP-406,575.68
TRX-30865,2022-01-18,CUST-7427,Frios,Leite Integral,68.11,12,Pix,Salvador,RJ,Hipermercado,EMP-389,817.3199999999999
TRX-35571,2023-12-28,CUST-9978,Laticínios,Coca-Cola,13.96,19,Cartão de Crédito,Porto Alegre,CE,Minimercado,EMP-691,265.24
TRX-67918,2014-12-16,CUST-5769,Snacks,Batata Chips,22.6,7,Cartão de Crédito,Recife,DF,Supermercado,EMP-794,158.20000000000002
TRX-29346,2024-07-14,CUST-3756,Bebidas,Coca-Cola,36.2,16,Cartão de Débito,São Paulo,RJ,Hipermercado,EMP-707,579.2
TRX-29473,2018-11-24,CUST-7619,Snacks,Coca-Cola,12.76,13,Pix,Porto Alegre,DF,Minimercado,EMP-768,165.88
TRX-59200,2023-12-26,CUST-2468,Doces,Leite Integral,86.62,13,Dinheiro,Fortaleza,PE,Supermercado,EMP-222,1126.06
TRX-20831,2013-02-16,CUST-9351,Snacks,Coca-Cola,59.1,19,Pix,Porto Alegre,RJ,Minimercado,EMP-493,1122.9
TRX-94488,2019-12-14,CUST-5888,Carnes,Batata Chips,10.84,3,Boleto,Belo Horizonte,BA,Supermercado,EMP-503,32.519999999999996
TRX-80309,2020-09-16,CUST-2047,Carnes,Chocolate,58.89,4,Cartão de Débito,Rio de Janeiro,MG,Minimercado,EMP-105,235.56
TRX-68619,2020-06-04,CUST-1641,Snacks,Filé de Frango,21.42,6,Cartão de Crédito,Manaus,RS,Supermercado,EMP-186,128.52
TRX-76341,2013-05-12,CUST-9919,Snacks,Leite Integral,97.73,1,Cartão de Débito,Porto Alegre,SP,Hipermercado,EMP-774,97.73
TRX-68316,2020-03-19,CUST-9035,Grãos,Queijo Mussarela,52.74,12,Boleto,Manaus,AM,Minimercado,EMP-804,632.88
TRX-96850,2013-01-08,CUST-1601,Snacks,Batata Chips,30.67,7,Cartão de Débito,Brasília,AM,Minimercado,EMP-705,214.69
TRX-46358,2017-03-24,CUST-7914,Bebidas,Filé de Frango,26.24,13,Cartão de Débito,Salvador,CE,Supermercado,EMP-360,341.12
TRX-65750,2022-12-05,CUST-9780,Snacks,Coca-Cola,63.33,9,Cartão de Débito,Recife,DF,Minimercado,EMP-529,569.97
TRX-51465,2014-07-13,CUST-1424,Carnes,Batata Chips,8.67,4,Boleto,Rio de Janeiro,AM,Loja de Conveniência,EMP-167,34.68
TRX-93909,2017-02-12,CUST-6464,Doces,Queijo Mussarela,15.49,8,Dinheiro,São Paulo,RJ,Loja de Conveniência,EMP-327,123.92
TRX-23762,2018-02-06,CUST-9625,Grãos,Queijo Mussarela,59.29,16,Cartão de Crédito,Manaus,PE,Hipermercado,EMP-664,948.64
TRX-89621,2016-02-02,CUST-3797,Frios,Chocolate,39.57,12,Boleto,Manaus,DF,Loja de Conveniência,EMP-588,474.84000000000003
TRX-26721,2021-05-01,CUST-9414,Grãos,Batata Chips,66.1,5,Pix,Brasília,RS,Supermercado,EMP-842,330.5
TRX-58516,2022-12-25,CUST-5081,Grãos,Filé de Frango,42.41,15,Cartão de Débito,Fortaleza,PE,Loja de Conveniência,EMP-614,636.15
TRX-46152,2016-07-17,CUST-4748,Frios,Arroz Branco,85.93,10,Pix,Recife,RJ,Supermercado,EMP-178,859.3000000000001
TRX-41462,2023-02-06,CUST-1940,Bebidas,Arroz Branco,29.3,16,Cartão de Crédito,Salvador,AM,Minimercado,EMP-591,468.8
TRX-77503,2019-11-22,CUST-9722,Grãos,Coca-Cola,41.14,20,Cartão de Débito,São Paulo,BA,Hipermercado,EMP-350,822.8
TRX-96661,2023-09-22,CUST-1693,Carnes,Leite Integral,96.5,17,Cartão de Débito,Belo Horizonte,RJ,Hipermercado,EMP-959,1640.5
TRX-77329,2014-06-02,CUST-7925,Laticínios,Leite Integral,17.88,4,Dinheiro,Curitiba,AM,Supermercado,EMP-397,71.52
TRX-73324,2016-05-09,CUST-4490,Bebidas,Arroz Branco,63.49,13,Cartão de Débito,Porto Alegre,AM,Supermercado,EMP-574,825.37
TRX-73998,2021-01-12,CUST-1096,Carnes,Leite Integral,33.53,12,Cartão de Crédito,São Paulo,PE,Minimercado,EMP-511,402.36
TRX-11161,2017-02-14,CUST-9061,Snacks,Coca-Cola,53.38,5,Pix,Rio de Janeiro,CE,Supermercado,EMP-259,266.90000000000003
TRX-96066,2024-05-08,CUST-8711,Laticínios,Queijo Mussarela,30.63,14,Cartão de Débito,Manaus,RS,Supermercado,EMP-549,428.82
TRX-67587,2022-03-05,CUST-6795,Grãos,Leite Integral,1.58,7,Cartão de Crédito,Curitiba,RS,Supermercado,EMP-236,11.06
TRX-65188,2018-12-11,CUST-1517,Snacks,Arroz Branco,20.7,16,Dinheiro,Rio de Janeiro,BA,Loja de Conveniência,EMP-663,331.2
TRX-99356,2019-12-05,CUST-6322,Doces,Chocolate,78.25,13,Boleto,Salvador,MG,Supermercado,EMP-210,1017.25
TRX-12772,2024-03-05,CUST-6638,Carnes,Coca-Cola,76.97,8,Cartão de Crédito,Recife,BA,Supermercado,EMP-544,615.76
TRX-47940,2019-05-16,CUST-2353,Doces,Leite Integral,25.53,5,Boleto,Belo Horizonte,PR,Hipermercado,EMP-885,127.65
TRX-44541,2013-12-08,CUST-8031,Snacks,Leite Integral,70.94,4,Boleto,Brasília,MG,Minimercado,EMP-975,283.76
TRX-92432,2021-11-05,CUST-4758,Bebidas,Batata Chips,40.73,9,Cartão de Débito,Belo Horizonte,BA,Supermercado,EMP-731,366.57
TRX-21919,2015-01-13,CUST-7673,Carnes,Queijo Mussarela,70.32,8,Cartão de Débito,Recife,BA,Loja de Conveniência,EMP-162,562.56
TRX-65977,2020-11-02,CUST-5985,Bebidas,Queijo Mussarela,36.99,12,Pix,Curitiba,PE,Supermercado,EMP-286,443.88
TRX-10070,2012-01-22,CUST-6269,Snacks,Queijo Mussarela,47.73,20,Cartão de Crédito,Salvador,MG,Hipermercado,EMP-603,954.5999999999999
TRX-53815,2017-05-04,CUST-2587,Grãos,Coca-Cola,68.61,5,Dinheiro,Recife,PE,Hipermercado,EMP-343,343.05
TRX-46168,2022-04-19,CUST-7292,Bebidas,Coca-Cola,13.92,20,Cartão de Crédito,São Paulo,DF,Minimercado,EMP-297,278.4
TRX-68427,2023-02-03,CUST-9955,Carnes,Queijo Mussarela,30.85,16,Cartão de Débito,Manaus,MG,Supermercado,EMP-230,493.6
TRX-64815,2015-09-23,CUST-5137,Doces,Chocolate,84.76,18,Dinheiro,Recife,CE,Supermercado,EMP-546,1525.68
TRX-73284,2013-07-17,CUST-9255,Doces,Coca-Cola,17.53,9,Cartão de Débito,Porto Alegre,SP,Supermercado,EMP-913,157.77
TRX-34928,2023-12-27,CUST-7512,Laticínios,Arroz Branco,53.71,17,Cartão de Crédito,Belo Horizonte,CE,Loja de Conveniência,EMP-675,913.07
TRX-61150,2024-07-20,CUST-5448,Snacks,Batata Chips,1.36,19,Cartão de Débito,Brasília,SP,Loja de Conveniência,EMP-615,25.840000000000003
TRX-78822,2023-05-10,CUST-4609,Frios,Arroz Branco,27.58,4,Cartão de Débito,Curitiba,SP,Minimercado,EMP-398,110.32
TRX-93835,2012-03-09,CUST-3178,Frios,Chocolate,79.27,8,Cartão de Débito,Manaus,RJ,Supermercado,EMP-764,634.16
TRX-92927,2017-10-12,CUST-6317,Bebidas,Arroz Branco,88.51,9,Cartão de Débito,Salvador,DF,Hipermercado,EMP-432,796.59
TRX-92045,2012-01-27,CUST-6824,Snacks,Arroz Branco,96.56,6,Dinheiro,São Paulo,AM,Supermercado,EMP-839,579.36
TRX-60067,2023-11-09,CUST-4377,Doces,Leite Integral,22.84,9,Cartão de Débito,Brasília,BA,Minimercado,EMP-556,205.56
TRX-66872,2015-06-05,CUST-8848,Bebidas,Leite Integral,18.97,6,Cartão de Débito,Curitiba,DF,Loja de Conveniência,EMP-846,113.82
TRX-94877,2014-05-01,CUST-6081,Snacks,Batata Chips,81.93,20,Cartão de Débito,Rio de Janeiro,MG,Supermercado,EMP-536,1638.6000000000001
TRX-69640,2015-11-13,CUST-2642,Grãos,Filé de Frango,14.59,1,Boleto,Rio de Janeiro,BA,Loja de Conveniência,EMP-121,14.59
TRX-11776,2013-11-02,CUST-3165,Snacks,Chocolate,9.28,5,Boleto,São Paulo,SP,Supermercado,EMP-655,46.4
TRX-54353,2023-12-03,CUST-4314,Snacks,Leite Integral,76.21,15,Cartão de Débito,Porto Alegre,PE,Loja de Conveniência,EMP-258,1143.1499999999999
TRX-17323,2015-09-23,CUST-5382,Grãos,Filé de Frango,13.18,2,Cartão de Crédito,Manaus,RS,Supermercado,EMP-623,26.36
TRX-28590,2018-01-08,CUST-1393,Snacks,Leite Integral,39.15,12,Dinheiro,Curitiba,BA,Supermercado,EMP-603,469.79999999999995
TRX-24435,2014-04-04,CUST-5617,Frios,Coca-Cola,61.95,4,Dinheiro,Rio de Janeiro,SP,Minimercado,EMP-282,247.8
TRX-79531,2018-06-20,CUST-3971,Grãos,Leite Integral,15.87,10,Boleto,Porto Alegre,PE,Supermercado,EMP-377,158.7
TRX-96734,2019-06-09,CUST-2251,Doces,Coca-Cola,86.31,5,Cartão de Débito,Recife,MG,Loja de Conveniência,EMP-557,431.55
TRX-72709,2023-02-04,CUST-8003,Grãos,Queijo Mussarela,15.32,11,Cartão de Débito,Belo Horizonte,BA,Hipermercado,EMP-426,168.52
TRX-65552,2019-08-23,CUST-7782,Carnes,Chocolate,64.02,5,Cartão de Débito,Salvador,BA,Loja de Conveniência,EMP-651,320.09999999999997
TRX-74566,2020-09-18,CUST-4770,Laticínios,Coca-Cola,58.52,14,Boleto,Brasília,PR,Supermercado,EMP-340,819.2800000000001
TRX-10375,2017-04-28,CUST-1281,Frios,Filé de Frango,47.92,5,Cartão de Crédito,São Paulo,PE,Hipermercado,EMP-969,239.60000000000002
TRX-28264,2024-05-15,CUST-3361,Doces,Chocolate,55.6,14,Cartão de Débito,Curitiba,PR,Supermercado,EMP-864,778.4
TRX-25366,2014-12-23,CUST-3344,Laticínios,Arroz Branco,3.61,14,Dinheiro,São Paulo,RJ,Supermercado,EMP-588,50.54
TRX-30732,2021-01-05,CUST-6984,Snacks,Coca-Cola,25.26,1,Boleto,Salvador,MG,Minimercado,EMP-581,25.26
TRX-28364,2023-12-17,CUST-5907,Laticínios,Leite Integral,72.53,15,Cartão de Crédito,Porto Alegre,RJ,Minimercado,EMP-161,1087.95
TRX-14209,2022-10-25,CUST-3843,Carnes,Batata Chips,2.08,14,Pix,Manaus,RS,Hipermercado,EMP-826,29.12
TRX-65531,2015-03-09,CUST-2506,Carnes,Leite Integral,97.81,5,Cartão de Débito,Salvador,DF,Supermercado,EMP-324,489.05
TRX-34077,2018-12-18,CUST-2264,Doces,Arroz Branco,47.38,11,Pix,Salvador,MG,Supermercado,EMP-922,521.1800000000001
TRX-94757,2017-07-07,CUST-5422,Bebidas,Coca-Cola,8.7,20,Dinheiro,São Paulo,PR,Hipermercado,EMP-266,174.0
TRX-23954,2020-02-07,CUST-1179,Doces,Queijo Mussarela,19.59,7,Cartão de Crédito,Curitiba,RS,Supermercado,EMP-683,137.13
TRX-15881,2021-10-26,CUST-8926,Bebidas,Coca-Cola,32.14,10,Cartão de Crédito,Recife,RS,Loja de Conveniência,EMP-612,321.4
TRX-51218,2015-07-24,CUST-6830,Snacks,Arroz Branco,67.79,11,Pix,Manaus,RJ,Minimercado,EMP-124,745.69
TRX-60084,2021-08-19,CUST-1612,Frios,Batata Chips,16.0,15,Cartão de Crédito,Rio de Janeiro,PR,Minimercado,EMP-926,240.0
TRX-95749,2022-03-25,CUST-3638,Carnes,Filé de Frango,99.24,20,Boleto,Recife,CE,Minimercado,EMP-447,1984.8
TRX-57227,2016-10-28,CUST-8059,Bebidas,Arroz Branco,77.64,13,Cartão de Débito,Curitiba,DF,Supermercado,EMP-256,1009.32
TRX-92285,2021-08-04,CUST-1244,Snacks,Chocolate,87.18,18,Cartão de Crédito,Fortaleza,RJ,Loja de Conveniência,EMP-421,1569.2400000000002
TRX-48745,2014-03-03,CUST-5589,Carnes,Queijo Mussarela,35.98,3,Cartão de Débito,Fortaleza,RS,Loja de Conveniência,EMP-362,107.94
TRX-67939,2024-11-05,CUST-3031,Carnes,Leite Integral,4.92,10,Pix,Salvador,DF,Minimercado,EMP-551,49.2
TRX-77171,2017-10-11,CUST-7122,Bebidas,Arroz Branco,41.91,15,Dinheiro,São Paulo,DF,Supermercado,EMP-858,628.65
TRX-42088,2024-12-27,CUST-1130,Snacks,Chocolate,11.42,13,Cartão de Débito,Brasília,BA,Supermercado,EMP-328,148.46
TRX-70591,2018-11-03,CUST-6716,Laticínios,Leite Integral,64.61,15,Cartão de Crédito,Rio de Janeiro,MG,Supermercado,EMP-506,969.15
TRX-66769,2024-04-13,CUST-6385,Bebidas,Queijo Mussarela,34.9,20,Pix,Curitiba,CE,Supermercado,EMP-385,698.0
TRX-15017,2019-09-05,CUST-8699,Snacks,Arroz Branco,22.13,19,Cartão de Crédito,Brasília,BA,Supermercado,EMP-927,420.46999999999997
TRX-66375,2017-08-07,CUST-1886,Snacks,Chocolate,3.27,14,Dinheiro,Porto Alegre,MG,Supermercado,EMP-245,45.78
TRX-45901,2013-07-03,CUST-5887,Doces,Arroz Branco,45.69,14,Boleto,Curitiba,RS,Minimercado,EMP-950,639.66
TRX-22116,2012-07-11,CUST-5864,Snacks,Batata Chips,35.58,14,Pix,Fortaleza,AM,Minimercado,EMP-813,498.12
TRX-56490,2018-12-19,CUST-7375,Doces,Coca-Cola,56.53,20,Cartão de Débito,Rio de Janeiro,DF,Minimercado,EMP-431,1130.6
TRX-51486,2022-01-05,CUST-8514,Snacks,Leite Integral,86.57,4,Pix,Porto Alegre,AM,Supermercado,EMP-561,346.28
TRX-93138,2014-08-21,CUST-2596,Bebidas,Batata Chips,74.83,7,Pix,Manaus,MG,Loja de Conveniência,EMP-321,523.81
TRX-37494,2017-04-22,CUST-1235,Frios,Chocolate,37.02,10,Dinheiro,Manaus,RJ,Loja de Conveniência,EMP-764,370.20000000000005
TRX-64270,2019-07-12,CUST-6770,Doces,Filé de Frango,43.16,11,Cartão de Crédito,Belo Horizonte,CE,Loja de Conveniência,EMP-482,474.76
TRX-82450,2014-10-06,CUST-9892,Laticínios,Leite Integral,29.22,14,Dinheiro,Brasília,RJ,Supermercado,EMP-925,409.08
TRX-21749,2013-11-01,CUST-7738,Bebidas,Leite Integral,75.24,20,Boleto,Rio de Janeiro,CE,Supermercado,EMP-783,1504.8
TRX-65134,2016-04-08,CUST-8448,Carnes,Leite Integral,12.34,16,Cartão de Crédito,Recife,CE,Loja de Conveniência,EMP-940,197.44
TRX-61879,2022-01-12,CUST-4668,Carnes,Queijo Mussarela,27.49,9,Dinheiro,Salvador,PR,Supermercado,EMP-524,247.41
TRX-12035,2012-01-05,CUST-7134,Doces,Chocolate,52.38,20,Dinheiro,Recife,MG,Loja de Conveniência,EMP-347,1047.6000000000001
TRX-61296,2020-04-20,CUST-7444,Doces,Coca-Cola,80.33,19,Pix,Belo Horizonte,BA,Minimercado,EMP-512,1526.27
TRX-77800,2017-03-14,CUST-4784,Bebidas,Arroz Branco,80.32,17,Cartão de Crédito,Brasília,BA,Hipermercado,EMP-957,1365.4399999999998
TRX-30847,2020-06-07,CUST-2527,Bebidas,Coca-Cola,44.3,19,Cartão de Débito,São Paulo,DF,Supermercado,EMP-685,841.6999999999999
TRX-13314,2018-12-24,CUST-3138,Laticínios,Arroz Branco,63.52,12,Cartão de Débito,Curitiba,PR,Hipermercado,EMP-298,762.24
TRX-42145,2020-12-25,CUST-7194,Doces,Queijo Mussarela,66.27,9,Cartão de Crédito,Belo Horizonte,SP,Supermercado,EMP-213,596.43
TRX-88105,2019-02-04,CUST-3323,Frios,Queijo Mussarela,89.57,3,Cartão de Crédito,Fortaleza,PE,Minimercado,EMP-500,268.71
TRX-74361,2013-01-14,CUST-2205,Laticínios,Arroz Branco,8.55,14,Pix,Recife,CE,Minimercado,EMP-284,119.70000000000002
TRX-11329,2016-03-22,CUST-1515,Bebidas,Queijo Mussarela,99.38,16,Boleto,Brasília,AM,Supermercado,EMP-262,1590.08
TRX-43357,2020-02-07,CUST-1484,Carnes,Coca-Cola,52.28,5,Cartão de Débito,Recife,RJ,Minimercado,EMP-130,261.4
TRX-28161,2017-04-03,CUST-3073,Frios,Queijo Mussarela,48.68,3,Dinheiro,Manaus,RS,Loja de Conveniência,EMP-863,146.04
TRX-74985,2024-07-17,CUST-7552,Snacks,Queijo Mussarela,18.12,9,Pix,Rio de Janeiro,DF,Hipermercado,EMP-269,163.08
TRX-36978,2024-12-16,CUST-8101,Laticínios,Leite Integral,60.04,9,Dinheiro,Brasília,RJ,Loja de Conveniência,EMP-539,540.36
TRX-84336,2015-06-12,CUST-2052,Laticínios,Batata Chips,89.06,17,Dinheiro,Brasília,BA,Hipermercado,EMP-718,1514.02
TRX-79533,2022-06-13,CUST-1490,Bebidas,Batata Chips,81.1,14,Cartão de Débito,Recife,PR,Supermercado,EMP-320,1135.3999999999999
TRX-58714,2022-06-05,CUST-6151,Bebidas,Coca-Cola,32.54,1,Dinheiro,Curitiba,CE,Hipermercado,EMP-338,32.54
TRX-18681,2020-07-10,CUST-4476,Carnes,Batata Chips,11.19,9,Boleto,Rio de Janeiro,DF,Loja de Conveniência,EMP-798,100.71
TRX-67043,2024-06-27,CUST-6244,Snacks,Batata Chips,5.92,16,Pix,São Paulo,RS,Loja de Conveniência,EMP-222,94.72
TRX-69347,2013-03-20,CUST-6355,Carnes,Leite Integral,24.41,1,Dinheiro,São Paulo,DF,Supermercado,EMP-572,24.41
TRX-27178,2016-07-02,CUST-9740,Carnes,Coca-Cola,34.4,1,Cartão de Crédito,Fortaleza,RJ,Loja de Conveniência,EMP-840,34.4
TRX-46002,2016-06-25,CUST-6665,Laticínios,Coca-Cola,56.09,11,Pix,Brasília,SP,Loja de Conveniência,EMP-405,616.99
TRX-69582,2023-08-28,CUST-2989,Doces,Queijo Mussarela,93.83,4,Cartão de Crédito,Curitiba,SP,Supermercado,EMP-242,375.32
TRX-52317,2013-12-24,CUST-8138,Snacks,Batata Chips,9.71,12,Boleto,São Paulo,SP,Hipermercado,EMP-903,116.52000000000001
TRX-24523,2012-01-10,CUST-2229,Frios,Queijo Mussarela,69.1,13,Dinheiro,Belo Horizonte,MG,Loja de Conveniência,EMP-222,898.3
TRX-51855,2014-03-25,CUST-7771,Grãos,Leite Integral,67.16,17,Boleto,Curitiba,DF,Loja de Conveniência,EMP-777,1141.72
TRX-46771,2019-06-25,CUST-8908,Snacks,Coca-Cola,27.12,10,Cartão de Crédito,Recife,AM,Minimercado,EMP-775,271.2
TRX-36986,2022-12-03,CUST-2231,Laticínios,Coca-Cola,22.04,7,Pix,Salvador,PR,Loja de Conveniência,EMP-207,154.28
TRX-37349,2017-10-25,CUST-9644,Carnes,Chocolate,32.02,10,Pix,Belo Horizonte,AM,Supermercado,EMP-233,320.20000000000005
TRX-57663,2015-07-15,CUST-9412,Snacks,Chocolate,40.62,3,Dinheiro,Salvador,MG,Hipermercado,EMP-990,121.85999999999999
TRX-94984,2021-02-05,CUST-8552,Bebidas,Arroz Branco,11.91,1,Pix,Belo Horizonte,RS,Supermercado,EMP-587,11.91
TRX-79584,2022-08-12,CUST-5351,Bebidas,Filé de Frango,9.32,14,Cartão de Débito,Belo Horizonte,BA,Loja de Conveniência,EMP-620,130.48000000000002
TRX-16967,2017-08-09,CUST-7058,Bebidas,Coca-Cola,65.21,14,Cartão de Débito,Porto Alegre,PR,Loja de Conveniência,EMP-280,912.9399999999999
TRX-46166,2021-09-20,CUST-9087,Carnes,Leite Integral,11.81,2,Cartão de Débito,Rio de Janeiro,PR,Supermercado,EMP-154,23.62
TRX-85396,2012-05-08,CUST-2078,Carnes,Coca-Cola,28.27,20,Pix,Salvador,BA,Supermercado,EMP-325,565.4
TRX-45162,2023-08-07,CUST-3802,Doces,Batata Chips,35.42,10,Boleto,Porto Alegre,SP,Supermercado,EMP-289,354.20000000000005
TRX-91542,2020-08-24,CUST-6002,Doces,Arroz Branco,24.62,11,Cartão de Crédito,Belo Horizonte,MG,Hipermercado,EMP-566,270.82
TRX-11669,2014-11-16,CUST-8011,Frios,Coca-Cola,18.57,9,Cartão de Crédito,Belo Horizonte,SP,Hipermercado,EMP-585,167.13
TRX-10131,2021-08-28,CUST-5055,Laticínios,Coca-Cola,5.47,1,Boleto,Porto Alegre,PR,Minimercado,EMP-873,5.47
TRX-22308,2014-02-10,CUST-6499,Laticínios,Leite Integral,73.75,18,Dinheiro,Fortaleza,RS,Hipermercado,EMP-569,1327.5
TRX-56219,2012-05-23,CUST-6467,Carnes,Chocolate,66.73,20,Pix,Rio de Janeiro,RS,Supermercado,EMP-251,1334.6000000000001
TRX-38869,2018-11-05,CUST-6852,Laticínios,Coca-Cola,25.19,14,Dinheiro,Curitiba,RJ,Minimercado,EMP-486,352.66
TRX-24146,2022-05-21,CUST-9927,Laticínios,Filé de Frango,18.32,12,Dinheiro,Salvador,DF,Loja de Conveniência,EMP-382,219.84
